sample,source file,slope sign,rt mean,rt std,rt var,rt iqr,rt min,rt max,rt amp,rt skew,rt kurt,frac late,n switches,domain len mean mb,domain len median mb,acf 500kb,uuid,case id,file name,case_id,file id,file name_slides,data category,data type,project id,case id_slides,sample id,tissue type,tumor descriptor,specimen type,preservation method
0.133338830399797,/fs/scratch/PAS2942/Alejandro/datasets/meth/dd26e41b-1309-466b-941c-4cb893b8d00b/298341da-0200-45c1-829c-019ee7ca128c.methylation_array.sesame.level3betas.txt,1.0,-0.0045588632049541,0.5322353376234267,0.283274454615123,0.759850192242209,-1.5614514138415474,1.1439150087992958,2.705366422640843,-0.1771541407207436,-0.481905614850822,0.4999826527426014,1525.0,1.8887942332896464,1.2000000000000002,0.7396387069803361,dd26e41b-1309-466b-941c-4cb893b8d00b,TCGA-A7-A5ZX,298341da-0200-45c1-829c-019ee7ca128c.methylation_array.sesame.level3betas.txt,tcga-a7-a5zx,58573b87-0588-4979-8a45-b5e0e571f340,TCGA-A7-A5ZX-11A-05-TS5.99452101-D729-4ABB-BB07-2B6B18D765DC.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-A7-A5ZX,TCGA-A7-A5ZX-11A,Normal,Not Applicable,Solid Tissue,Unknown
0.133338830399797,/fs/scratch/PAS2942/Alejandro/datasets/meth/dd26e41b-1309-466b-941c-4cb893b8d00b/298341da-0200-45c1-829c-019ee7ca128c.methylation_array.sesame.level3betas.txt,1.0,-0.0045588632049541,0.5322353376234267,0.283274454615123,0.759850192242209,-1.5614514138415474,1.1439150087992958,2.705366422640843,-0.1771541407207436,-0.481905614850822,0.4999826527426014,1525.0,1.8887942332896464,1.2000000000000002,0.7396387069803361,dd26e41b-1309-466b-941c-4cb893b8d00b,TCGA-A7-A5ZX,298341da-0200-45c1-829c-019ee7ca128c.methylation_array.sesame.level3betas.txt,tcga-a7-a5zx,cfd47e0c-c3a9-4ca3-ad62-83c0b1385b0e,TCGA-A7-A5ZX-01A-01-TS1.34A6187F-702F-49C0-BF87-4C496FB5DD43.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-A7-A5ZX,TCGA-A7-A5ZX-01A,Tumor,Primary,Solid Tissue,Unknown
0.800636359319821,/fs/scratch/PAS2942/Alejandro/datasets/meth/ddb63e5f-51a8-4b81-ba8a-b984a3dbe59a/60b0135a-5c4f-4822-907b-d743ce5a8244.methylation_array.sesame.level3betas.txt,1.0,2.9391891781284207,5.764933659758101,33.234460101411926,7.917467750903685,-2.081514631372215,20.896961687306923,22.97847631867914,1.191957677697815,0.3626557720898979,0.4999826527426014,548.0,5.250091074681239,2.9000000000000004,0.913171973029836,ddb63e5f-51a8-4b81-ba8a-b984a3dbe59a,TCGA-A8-A06Y,60b0135a-5c4f-4822-907b-d743ce5a8244.methylation_array.sesame.level3betas.txt,tcga-a8-a06y,395c2da7-1b37-470c-ab09-1af8f550967e,TCGA-A8-A06Y-01A-02-BS2.2c1965cc-99ae-48ee-8abd-5d0ae6727a33.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-A8-A06Y,TCGA-A8-A06Y-01A,Tumor,Primary,Unknown,Unknown
0.800636359319821,/fs/scratch/PAS2942/Alejandro/datasets/meth/ddb63e5f-51a8-4b81-ba8a-b984a3dbe59a/60b0135a-5c4f-4822-907b-d743ce5a8244.methylation_array.sesame.level3betas.txt,1.0,2.9391891781284207,5.764933659758101,33.234460101411926,7.917467750903685,-2.081514631372215,20.896961687306923,22.97847631867914,1.191957677697815,0.3626557720898979,0.4999826527426014,548.0,5.250091074681239,2.9000000000000004,0.913171973029836,ddb63e5f-51a8-4b81-ba8a-b984a3dbe59a,TCGA-A8-A06Y,60b0135a-5c4f-4822-907b-d743ce5a8244.methylation_array.sesame.level3betas.txt,tcga-a8-a06y,6cd7ddcb-7a8e-4d57-936e-95a7ba28fbf7,TCGA-A8-A06Y-01A-01-BS1.69eb0a92-553f-49ee-a172-7ce427e7b151.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-A8-A06Y,TCGA-A8-A06Y-01A,Tumor,Primary,Unknown,Unknown
0.184040688162583,/fs/scratch/PAS2942/Alejandro/datasets/meth/ddbacf18-b694-49e8-891c-a39913aa2125/22a7f79f-78c4-4ed3-93e0-7be02532d465.methylation_array.sesame.level3betas.txt,1.0,-0.0043613420001345,0.4074064731079987,0.1659800343302984,0.5888684722227963,-1.1941166023461756,0.9424264863296488,2.1365430886758245,-0.1101055800579693,-0.5112479457155836,0.4999826527426014,1506.0,1.9126078301260785,1.2000000000000002,0.7380729999675026,ddbacf18-b694-49e8-891c-a39913aa2125,TCGA-AR-A24Q,22a7f79f-78c4-4ed3-93e0-7be02532d465.methylation_array.sesame.level3betas.txt,tcga-ar-a24q,613c7aeb-c034-4a92-a884-fb32058cc5ff,TCGA-AR-A24Q-01A-01-TSA.cca6142d-12a1-410b-b480-7de4d6f3270f.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-AR-A24Q,TCGA-AR-A24Q-01A,Tumor,Primary,Solid Tissue,OCT
0.579598038976271,/fs/scratch/PAS2942/Alejandro/datasets/meth/ddd23aae-c6f6-450b-b245-72baddb7f8a8/89f2b1be-2246-4f5f-a1a4-6238da611137.methylation_array.sesame.level3betas.txt,1.0,1.311079691176507,2.8648345925314027,8.207277242564567,3.4377433978719494,-1.2226786678527493,11.547953185859928,12.770631853712676,1.3988806951638335,1.0949511014589763,0.4999826527426014,558.0,5.156171735241503,2.9000000000000004,0.9184618624024382,ddd23aae-c6f6-450b-b245-72baddb7f8a8,TCGA-A2-A0ES,89f2b1be-2246-4f5f-a1a4-6238da611137.methylation_array.sesame.level3betas.txt,tcga-a2-a0es,0783ac17-c5d5-422c-9504-3bd628a6983d,TCGA-A2-A0ES-01A-01-TSA.9e47cc5c-6fcd-4515-ac20-1d81d3c58100.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-A2-A0ES,TCGA-A2-A0ES-01A,Tumor,Primary,Unknown,OCT
0.579598038976271,/fs/scratch/PAS2942/Alejandro/datasets/meth/ddd23aae-c6f6-450b-b245-72baddb7f8a8/89f2b1be-2246-4f5f-a1a4-6238da611137.methylation_array.sesame.level3betas.txt,1.0,1.311079691176507,2.8648345925314027,8.207277242564567,3.4377433978719494,-1.2226786678527493,11.547953185859928,12.770631853712676,1.3988806951638335,1.0949511014589763,0.4999826527426014,558.0,5.156171735241503,2.9000000000000004,0.9184618624024382,ddd23aae-c6f6-450b-b245-72baddb7f8a8,TCGA-A2-A0ES,89f2b1be-2246-4f5f-a1a4-6238da611137.methylation_array.sesame.level3betas.txt,tcga-a2-a0es,8301908a-0d36-4454-8781-af82ebe2dddf,TCGA-A2-A0ES-01A-01-BSA.b0f78d87-bc17-441f-bb40-6028b6e64099.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-A2-A0ES,TCGA-A2-A0ES-01A,Tumor,Primary,Unknown,OCT
0.175169906200313,/fs/scratch/PAS2942/Alejandro/datasets/meth/dea54428-1307-4d0d-8643-d22e1885ed2c/6cbd5498-f78e-499d-9428-df4577d4dcd2.methylation_array.sesame.level3betas.txt,1.0,0.0001241524181351,0.4969341741693241,0.2469435734573482,0.705148004266702,-1.530944837336137,1.0709538901933366,2.6018987275294734,-0.1498072253594441,-0.4371252173914368,0.4999826527426014,1505.0,1.9138778220451529,1.2000000000000002,0.7449420848442009,dea54428-1307-4d0d-8643-d22e1885ed2c,TCGA-A2-A1FZ,6cbd5498-f78e-499d-9428-df4577d4dcd2.methylation_array.sesame.level3betas.txt,tcga-a2-a1fz,1bb0465e-63a3-456d-8505-fa57170708a9,TCGA-A2-A1FZ-01A-05-TSE.92edfd43-6c1e-4b2c-851e-e0968ad67036.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-A2-A1FZ,TCGA-A2-A1FZ-01A,Tumor,Primary,Solid Tissue,OCT
0.461343502146441,/fs/scratch/PAS2942/Alejandro/datasets/meth/dedf2463-767c-431e-be5b-a87b895bcc83/b7f0bf0d-f935-41e3-8d19-f360ac20d530.methylation_array.sesame.level3betas.txt,1.0,1.4074558566508364,2.947642292103798,8.688595082198932,3.701994355840481,-1.3057034055282193,11.731871938683277,13.037575344211495,1.3418338015590157,0.9414713484398836,0.4999826527426014,536.0,5.3674115456238365,3.0,0.9147732945389332,dedf2463-767c-431e-be5b-a87b895bcc83,TCGA-BH-A0B0,b7f0bf0d-f935-41e3-8d19-f360ac20d530.methylation_array.sesame.level3betas.txt,tcga-bh-a0b0,d7b1aef5-9958-46a4-bece-e9b42d95d726,TCGA-BH-A0B0-01A-02-BSB.f982be37-f191-4a96-a1a4-3cfefdfc9a19.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-BH-A0B0,TCGA-BH-A0B0-01A,Tumor,Primary,Unknown,OCT
0.461343502146441,/fs/scratch/PAS2942/Alejandro/datasets/meth/dedf2463-767c-431e-be5b-a87b895bcc83/b7f0bf0d-f935-41e3-8d19-f360ac20d530.methylation_array.sesame.level3betas.txt,1.0,1.4074558566508364,2.947642292103798,8.688595082198932,3.701994355840481,-1.3057034055282193,11.731871938683277,13.037575344211495,1.3418338015590157,0.9414713484398836,0.4999826527426014,536.0,5.3674115456238365,3.0,0.9147732945389332,dedf2463-767c-431e-be5b-a87b895bcc83,TCGA-BH-A0B0,b7f0bf0d-f935-41e3-8d19-f360ac20d530.methylation_array.sesame.level3betas.txt,tcga-bh-a0b0,b195c00d-1827-4b5d-9603-b5a6e3ea6d0f,TCGA-BH-A0B0-01A-02-TSB.0eb990a6-1311-4909-8d86-03ae43a41227.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-BH-A0B0,TCGA-BH-A0B0-01A,Tumor,Primary,Unknown,OCT
0.339644977970355,/fs/scratch/PAS2942/Alejandro/datasets/meth/deee46a7-298b-4012-a9c1-bb74fcb870e7/7581e849-fa7f-4ad8-a614-76bb14b487a9.methylation_array.sesame.level3betas.txt,1.0,1.7053670302378412,4.01724630312661,16.138267859984413,3.0451509911411314,-1.248707531608474,26.9561438871363,28.204851418744774,2.657586475915957,8.50784637546328,0.4999826527426014,516.0,5.57504835589942,3.3000000000000003,0.910863368376958,deee46a7-298b-4012-a9c1-bb74fcb870e7,TCGA-A8-A06Z,7581e849-fa7f-4ad8-a614-76bb14b487a9.methylation_array.sesame.level3betas.txt,tcga-a8-a06z,55294893-c95f-4e72-9c90-c7772a0260f4,TCGA-A8-A06Z-01A-01-TS1.7bbdf988-c2f4-4c2a-975d-249efe34d802.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-A8-A06Z,TCGA-A8-A06Z-01A,Tumor,Primary,Unknown,Unknown
0.339644977970355,/fs/scratch/PAS2942/Alejandro/datasets/meth/deee46a7-298b-4012-a9c1-bb74fcb870e7/7581e849-fa7f-4ad8-a614-76bb14b487a9.methylation_array.sesame.level3betas.txt,1.0,1.7053670302378412,4.01724630312661,16.138267859984413,3.0451509911411314,-1.248707531608474,26.9561438871363,28.204851418744774,2.657586475915957,8.50784637546328,0.4999826527426014,516.0,5.57504835589942,3.3000000000000003,0.910863368376958,deee46a7-298b-4012-a9c1-bb74fcb870e7,TCGA-A8-A06Z,7581e849-fa7f-4ad8-a614-76bb14b487a9.methylation_array.sesame.level3betas.txt,tcga-a8-a06z,6768e089-d3ff-45a7-8189-4aa12b8a7ec7,TCGA-A8-A06Z-01A-01-BS1.d29f4573-c196-4e24-813d-131a00f55b78.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-A8-A06Z,TCGA-A8-A06Z-01A,Tumor,Primary,Unknown,Unknown
0.457535489772351,/fs/scratch/PAS2942/Alejandro/datasets/meth/df843305-1173-4ac7-b032-6cec9cff47b4/4801dd26-278c-4c73-90e4-af06243e4272.methylation_array.sesame.level3betas.txt,1.0,0.0054781567188772,0.4425433004868103,0.1958445728057592,0.5974028241603317,-1.3681089575998275,1.3554303065212585,2.7235392641210856,0.077422895003181,-0.1226708312403976,0.4999826527426014,1544.0,1.865566343042071,1.2000000000000002,0.7520679040043294,df843305-1173-4ac7-b032-6cec9cff47b4,TCGA-E9-A248,4801dd26-278c-4c73-90e4-af06243e4272.methylation_array.sesame.level3betas.txt,tcga-e9-a248,42f3b7d4-7ec3-413e-b180-47dcc6f3396c,TCGA-E9-A248-01A-01-TSA.380e7173-408d-4d01-bcd0-cb74177448fc.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-E9-A248,TCGA-E9-A248-01A,Tumor,Primary,Solid Tissue,OCT
0.165088264630076,/fs/scratch/PAS2942/Alejandro/datasets/meth/dfb6d4a9-5de9-4820-b78f-4d8532ab26a4/23499aed-6f81-419a-b2d5-dd17d5f96370.methylation_array.sesame.level3betas.txt,1.0,-0.003297418853272,0.4677537080962031,0.2187935314377479,0.6791036996271944,-1.2844259677883,1.0358732003960252,2.320299168184325,-0.086200141833747,-0.4977312452959075,0.4999826527426014,1527.0,1.886321989528796,1.2000000000000002,0.7541429246286738,dfb6d4a9-5de9-4820-b78f-4d8532ab26a4,TCGA-E9-A1N8,23499aed-6f81-419a-b2d5-dd17d5f96370.methylation_array.sesame.level3betas.txt,tcga-e9-a1n8,e2ce5758-6c87-4bfd-b89b-d391b67e8dc2,TCGA-E9-A1N8-11A-04-TSD.1d4be0fe-46ad-45a4-a03a-d5c1712d90ca.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-E9-A1N8,TCGA-E9-A1N8-11A,Normal,Not Applicable,Solid Tissue,OCT
0.165088264630076,/fs/scratch/PAS2942/Alejandro/datasets/meth/dfb6d4a9-5de9-4820-b78f-4d8532ab26a4/23499aed-6f81-419a-b2d5-dd17d5f96370.methylation_array.sesame.level3betas.txt,1.0,-0.003297418853272,0.4677537080962031,0.2187935314377479,0.6791036996271944,-1.2844259677883,1.0358732003960252,2.320299168184325,-0.086200141833747,-0.4977312452959075,0.4999826527426014,1527.0,1.886321989528796,1.2000000000000002,0.7541429246286738,dfb6d4a9-5de9-4820-b78f-4d8532ab26a4,TCGA-E9-A1N8,23499aed-6f81-419a-b2d5-dd17d5f96370.methylation_array.sesame.level3betas.txt,tcga-e9-a1n8,87bff729-0dbe-4c0f-bf18-55365f95d9cf,TCGA-E9-A1N8-11A-03-TSC.d9850ced-410d-4dec-b4f0-a3a7dfdf229d.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-E9-A1N8,TCGA-E9-A1N8-11A,Normal,Not Applicable,Solid Tissue,OCT
0.165088264630076,/fs/scratch/PAS2942/Alejandro/datasets/meth/dfb6d4a9-5de9-4820-b78f-4d8532ab26a4/23499aed-6f81-419a-b2d5-dd17d5f96370.methylation_array.sesame.level3betas.txt,1.0,-0.003297418853272,0.4677537080962031,0.2187935314377479,0.6791036996271944,-1.2844259677883,1.0358732003960252,2.320299168184325,-0.086200141833747,-0.4977312452959075,0.4999826527426014,1527.0,1.886321989528796,1.2000000000000002,0.7541429246286738,dfb6d4a9-5de9-4820-b78f-4d8532ab26a4,TCGA-E9-A1N8,23499aed-6f81-419a-b2d5-dd17d5f96370.methylation_array.sesame.level3betas.txt,tcga-e9-a1n8,3ae196f3-5ec6-45e0-9a49-f4ddf0cd4ab6,TCGA-E9-A1N8-11A-02-TSB.0f6b095b-7126-4be3-b02a-9ebcf9231a6a.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-E9-A1N8,TCGA-E9-A1N8-11A,Normal,Not Applicable,Solid Tissue,OCT
0.165088264630076,/fs/scratch/PAS2942/Alejandro/datasets/meth/dfb6d4a9-5de9-4820-b78f-4d8532ab26a4/23499aed-6f81-419a-b2d5-dd17d5f96370.methylation_array.sesame.level3betas.txt,1.0,-0.003297418853272,0.4677537080962031,0.2187935314377479,0.6791036996271944,-1.2844259677883,1.0358732003960252,2.320299168184325,-0.086200141833747,-0.4977312452959075,0.4999826527426014,1527.0,1.886321989528796,1.2000000000000002,0.7541429246286738,dfb6d4a9-5de9-4820-b78f-4d8532ab26a4,TCGA-E9-A1N8,23499aed-6f81-419a-b2d5-dd17d5f96370.methylation_array.sesame.level3betas.txt,tcga-e9-a1n8,eb9d0739-5625-4760-a7ff-1562cd63aa5f,TCGA-E9-A1N8-11A-01-TSA.01c3b247-8b3b-4466-9641-4146fbba4f51.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-E9-A1N8,TCGA-E9-A1N8-11A,Normal,Not Applicable,Solid Tissue,OCT
0.165088264630076,/fs/scratch/PAS2942/Alejandro/datasets/meth/dfb6d4a9-5de9-4820-b78f-4d8532ab26a4/23499aed-6f81-419a-b2d5-dd17d5f96370.methylation_array.sesame.level3betas.txt,1.0,-0.003297418853272,0.4677537080962031,0.2187935314377479,0.6791036996271944,-1.2844259677883,1.0358732003960252,2.320299168184325,-0.086200141833747,-0.4977312452959075,0.4999826527426014,1527.0,1.886321989528796,1.2000000000000002,0.7541429246286738,dfb6d4a9-5de9-4820-b78f-4d8532ab26a4,TCGA-E9-A1N8,23499aed-6f81-419a-b2d5-dd17d5f96370.methylation_array.sesame.level3betas.txt,tcga-e9-a1n8,44a93052-5d37-46c5-82f6-b4516d25bfa2,TCGA-E9-A1N8-01A-01-TSA.a3dc37f0-bcf7-447f-913d-616939f35f80.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-E9-A1N8,TCGA-E9-A1N8-01A,Tumor,Primary,Solid Tissue,OCT
0.212373584308369,/fs/scratch/PAS2942/Alejandro/datasets/meth/e0232883-8234-4509-b2e7-cfe827e49754/adc2ccd1-55f8-4bf5-b3e9-fb2e8bf633e9.methylation_array.sesame.level3betas.txt,1.0,-0.0083288794743422,0.5275861182618679,0.2783471121826256,0.7520051894389658,-1.6293336807424603,1.1499759581168776,2.7793096388593383,-0.1749983753988697,-0.3641057555918632,0.4999826527426014,1499.0,1.921533333333333,1.2000000000000002,0.7409242486223144,e0232883-8234-4509-b2e7-cfe827e49754,TCGA-A7-A4SC,adc2ccd1-55f8-4bf5-b3e9-fb2e8bf633e9.methylation_array.sesame.level3betas.txt,tcga-a7-a4sc,eb4896d9-33ec-4911-9119-14d7af0cf76b,TCGA-A7-A4SC-11A-05-TS5.6E5A240A-8AB3-479B-B203-2DA7DCB94E08.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-A7-A4SC,TCGA-A7-A4SC-11A,Normal,Not Applicable,Solid Tissue,Unknown
0.212373584308369,/fs/scratch/PAS2942/Alejandro/datasets/meth/e0232883-8234-4509-b2e7-cfe827e49754/adc2ccd1-55f8-4bf5-b3e9-fb2e8bf633e9.methylation_array.sesame.level3betas.txt,1.0,-0.0083288794743422,0.5275861182618679,0.2783471121826256,0.7520051894389658,-1.6293336807424603,1.1499759581168776,2.7793096388593383,-0.1749983753988697,-0.3641057555918632,0.4999826527426014,1499.0,1.921533333333333,1.2000000000000002,0.7409242486223144,e0232883-8234-4509-b2e7-cfe827e49754,TCGA-A7-A4SC,adc2ccd1-55f8-4bf5-b3e9-fb2e8bf633e9.methylation_array.sesame.level3betas.txt,tcga-a7-a4sc,5842c25e-2a5c-45ed-9e0c-bff9f66e4208,TCGA-A7-A4SC-01A-01-TS1.039AAA5C-0866-45EF-9FD2-36F9A6AA58AA.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-A7-A4SC,TCGA-A7-A4SC-01A,Tumor,Primary,Solid Tissue,Unknown
0.212373584308369,/fs/scratch/PAS2942/Alejandro/datasets/meth/e0232883-8234-4509-b2e7-cfe827e49754/adc2ccd1-55f8-4bf5-b3e9-fb2e8bf633e9.methylation_array.sesame.level3betas.txt,1.0,-0.0083288794743422,0.5275861182618679,0.2783471121826256,0.7520051894389658,-1.6293336807424603,1.1499759581168776,2.7793096388593383,-0.1749983753988697,-0.3641057555918632,0.4999826527426014,1499.0,1.921533333333333,1.2000000000000002,0.7409242486223144,e0232883-8234-4509-b2e7-cfe827e49754,TCGA-A7-A4SC,adc2ccd1-55f8-4bf5-b3e9-fb2e8bf633e9.methylation_array.sesame.level3betas.txt,tcga-a7-a4sc,f4fd03e1-0e2b-4095-aa24-f50dcddd54e5,TCGA-A7-A4SC-11A-01-TS1.13FFE397-0BFB-4372-A345-FE1E4A92095A.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-A7-A4SC,TCGA-A7-A4SC-11A,Normal,Not Applicable,Solid Tissue,Unknown
0.212373584308369,/fs/scratch/PAS2942/Alejandro/datasets/meth/e0232883-8234-4509-b2e7-cfe827e49754/adc2ccd1-55f8-4bf5-b3e9-fb2e8bf633e9.methylation_array.sesame.level3betas.txt,1.0,-0.0083288794743422,0.5275861182618679,0.2783471121826256,0.7520051894389658,-1.6293336807424603,1.1499759581168776,2.7793096388593383,-0.1749983753988697,-0.3641057555918632,0.4999826527426014,1499.0,1.921533333333333,1.2000000000000002,0.7409242486223144,e0232883-8234-4509-b2e7-cfe827e49754,TCGA-A7-A4SC,adc2ccd1-55f8-4bf5-b3e9-fb2e8bf633e9.methylation_array.sesame.level3betas.txt,tcga-a7-a4sc,725dca07-d92a-41ab-9013-91ae970c44a8,TCGA-A7-A4SC-11A-02-TS2.C377E9A7-7D24-4A6B-903A-818C78163BE4.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-A7-A4SC,TCGA-A7-A4SC-11A,Normal,Not Applicable,Solid Tissue,Unknown
0.212373584308369,/fs/scratch/PAS2942/Alejandro/datasets/meth/e0232883-8234-4509-b2e7-cfe827e49754/adc2ccd1-55f8-4bf5-b3e9-fb2e8bf633e9.methylation_array.sesame.level3betas.txt,1.0,-0.0083288794743422,0.5275861182618679,0.2783471121826256,0.7520051894389658,-1.6293336807424603,1.1499759581168776,2.7793096388593383,-0.1749983753988697,-0.3641057555918632,0.4999826527426014,1499.0,1.921533333333333,1.2000000000000002,0.7409242486223144,e0232883-8234-4509-b2e7-cfe827e49754,TCGA-A7-A4SC,adc2ccd1-55f8-4bf5-b3e9-fb2e8bf633e9.methylation_array.sesame.level3betas.txt,tcga-a7-a4sc,5483d70a-dd02-44ae-ac53-7e88b2ab3022,TCGA-A7-A4SC-11A-03-TS3.A0F0DF70-73C8-446D-A44B-9286D6CF68C7.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-A7-A4SC,TCGA-A7-A4SC-11A,Normal,Not Applicable,Solid Tissue,Unknown
0.212373584308369,/fs/scratch/PAS2942/Alejandro/datasets/meth/e0232883-8234-4509-b2e7-cfe827e49754/adc2ccd1-55f8-4bf5-b3e9-fb2e8bf633e9.methylation_array.sesame.level3betas.txt,1.0,-0.0083288794743422,0.5275861182618679,0.2783471121826256,0.7520051894389658,-1.6293336807424603,1.1499759581168776,2.7793096388593383,-0.1749983753988697,-0.3641057555918632,0.4999826527426014,1499.0,1.921533333333333,1.2000000000000002,0.7409242486223144,e0232883-8234-4509-b2e7-cfe827e49754,TCGA-A7-A4SC,adc2ccd1-55f8-4bf5-b3e9-fb2e8bf633e9.methylation_array.sesame.level3betas.txt,tcga-a7-a4sc,e3185b07-d027-49d9-b73f-93fd5b420155,TCGA-A7-A4SC-11A-04-TS4.951EDE31-24B4-4FD7-B373-1ED6D113E952.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-A7-A4SC,TCGA-A7-A4SC-11A,Normal,Not Applicable,Solid Tissue,Unknown
0.651378124439593,/fs/scratch/PAS2942/Alejandro/datasets/meth/e0b8534f-856b-4bc4-a970-e947fa2d643e/ef9cdb50-2046-46a5-8864-28c4f8e69c4f.methylation_array.sesame.level3betas.txt,1.0,1.4380959269976306,3.416081127368704,11.669610268764634,4.323931232304268,-1.565016989748763,14.602255241069654,16.16727223081842,1.47370588763818,1.6749655581036214,0.4999826527426014,582.0,4.943910806174958,2.8000000000000003,0.9142566931380872,e0b8534f-856b-4bc4-a970-e947fa2d643e,TCGA-AN-A041,ef9cdb50-2046-46a5-8864-28c4f8e69c4f.methylation_array.sesame.level3betas.txt,tcga-an-a041,0c03e499-6cdc-4895-a8c1-935b98bed14b,TCGA-AN-A041-01A-01-BS1.a494a837-0c67-4ea4-bf41-55c40fe4fe7a.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-AN-A041,TCGA-AN-A041-01A,Tumor,Primary,Solid Tissue,OCT
0.651378124439593,/fs/scratch/PAS2942/Alejandro/datasets/meth/e0b8534f-856b-4bc4-a970-e947fa2d643e/ef9cdb50-2046-46a5-8864-28c4f8e69c4f.methylation_array.sesame.level3betas.txt,1.0,1.4380959269976306,3.416081127368704,11.669610268764634,4.323931232304268,-1.565016989748763,14.602255241069654,16.16727223081842,1.47370588763818,1.6749655581036214,0.4999826527426014,582.0,4.943910806174958,2.8000000000000003,0.9142566931380872,e0b8534f-856b-4bc4-a970-e947fa2d643e,TCGA-AN-A041,ef9cdb50-2046-46a5-8864-28c4f8e69c4f.methylation_array.sesame.level3betas.txt,tcga-an-a041,6c711d2c-0fb3-4516-ba6d-9d010c386727,TCGA-AN-A041-01A-01-MS1.c9e28ba7-a26c-45bb-8835-3394f969fecb.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-AN-A041,TCGA-AN-A041-01A,Tumor,Primary,Solid Tissue,OCT
0.162520329103152,/fs/scratch/PAS2942/Alejandro/datasets/meth/e0e9b8cf-1a61-4cf6-a28e-7b7424635a84/860733cb-1290-47c9-9fe8-4ea9d9ecc4a0.methylation_array.sesame.level3betas.txt,1.0,-0.0070584124590036,0.5018739896218959,0.2518775014589989,0.721588587258466,-1.381526062076612,1.074467732362815,2.4559937944394266,-0.152800745601683,-0.5021495235371742,0.4999826527426014,1520.0,1.89500328731098,1.2000000000000002,0.7475619109448627,e0e9b8cf-1a61-4cf6-a28e-7b7424635a84,TCGA-BH-A0DI,860733cb-1290-47c9-9fe8-4ea9d9ecc4a0.methylation_array.sesame.level3betas.txt,tcga-bh-a0di,1d641122-6ab2-4048-ad12-5dbf796c4f13,TCGA-BH-A0DI-01A-02-TSB.c1a37b06-e872-44b7-9dd2-2b3e2b363076.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-BH-A0DI,TCGA-BH-A0DI-01A,Tumor,Primary,Solid Tissue,OCT
0.162520329103152,/fs/scratch/PAS2942/Alejandro/datasets/meth/e0e9b8cf-1a61-4cf6-a28e-7b7424635a84/860733cb-1290-47c9-9fe8-4ea9d9ecc4a0.methylation_array.sesame.level3betas.txt,1.0,-0.0070584124590036,0.5018739896218959,0.2518775014589989,0.721588587258466,-1.381526062076612,1.074467732362815,2.4559937944394266,-0.152800745601683,-0.5021495235371742,0.4999826527426014,1520.0,1.89500328731098,1.2000000000000002,0.7475619109448627,e0e9b8cf-1a61-4cf6-a28e-7b7424635a84,TCGA-BH-A0DI,860733cb-1290-47c9-9fe8-4ea9d9ecc4a0.methylation_array.sesame.level3betas.txt,tcga-bh-a0di,e93ecc20-8329-45f0-a01e-fa1f91e118e5,TCGA-BH-A0DI-01A-02-BSB.7e8228a1-5a72-413f-96aa-ca7dc090bbca.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-BH-A0DI,TCGA-BH-A0DI-01A,Tumor,Primary,Solid Tissue,OCT
